UK	30	m	2009-03-05 21:27:47
FI	24	m	2006-07-16 10:10:06
US	24	m	2005-07-31 20:28:54
PL	19	m	2008-04-12 13:28:56
CA	25	m	2007-09-22 17:04:27
CH	24	m	2005-12-20 23:07:36
SE	25	m	2007-03-23 18:36:37
KZ	20	m	2009-06-10 13:34:54
UA	16	m	2010-06-06 20:53:47
FI	28	m	2005-02-22 21:23:40
NL	40	m	2007-09-14 15:19:33
DE	21	m	2009-09-06 18:05:17
BR	22	m	2009-01-03 08:07:18
UK	20	f	2010-03-12 13:14:57
DE	32	m	2007-03-31 09:24:57
FI	17	m	2009-12-23 14:28:19
FR	27	m	2009-09-12 08:08:11
US	29	m	2004-05-06 05:59:02
AT	19	m	2011-03-23 15:30:58
PL	21	m	2010-01-26 13:41:48
NL	37	m	2010-10-31 14:12:04
NO	19	m	2009-05-06 22:31:37
US	22	m	2005-03-20 02:21:39
DE	23	m	2012-01-20 23:53:43
CO	23	m	2012-03-13 00:24:45
DE	39	m	2009-03-25 14:32:14
HR	23	m	2007-01-04 03:20:42
BR	21	m	2010-08-24 06:32:44
AU	23	m	2009-07-12 14:39:14
UA	20	m	2012-05-23 12:26:51
DE	20	m	2008-02-08 02:12:17
RU	21	m	2008-12-18 11:31:54
RU	18	f	2009-11-18 23:01:20
DE	24	m	2007-07-15 15:56:47
RU	19	m	2009-02-23 22:16:23
US	27	m	2007-03-19 08:22:25
FR	27	m	2006-09-22 15:45:06
AR	21	m	2008-02-24 03:33:54
US	21	m	2007-01-03 11:29:15
DE	45	m	2007-09-30 11:57:22
NL	23	m	2006-08-09 02:19:47
CZ	20	m	2007-09-07 23:29:22
BR	22	f	2008-07-08 22:45:48
NL	26	m	2007-09-21 17:45:34
UA	25	m	2008-03-28 20:55:24
UK	22	m	2007-06-17 13:53:56
UK	20	m	2009-06-07 01:30:44
LT	26	m	2005-08-31 18:48:47
CL	20	f	2008-01-23 05:15:44
DE	28	m	2010-06-20 14:16:38
NL	24	m	2008-06-26 19:53:40
US	22	m	2007-12-11 00:18:41
PT	23	m	2006-11-09 23:17:58
SE	23	m	2008-06-09 00:18:19
NO	17	m	2011-09-11 19:48:42
CA	28	m	2005-10-15 20:57:06
NL	27	m	2007-02-27 12:38:40
LT	21	f	2006-11-13 16:43:32
FR	32	m	2005-09-20 21:52:32
UA	19	f	2010-02-13 11:12:15
DE	19	f	2008-08-07 10:29:58
HR	49	m	2006-05-17 01:23:13
DE	22	f	2012-03-15 14:26:41
UA	18	m	2010-11-04 13:50:40
CA	22	m	2009-09-29 08:41:45
AR	16	m	2010-09-20 21:10:43
US	23	m	2010-09-27 18:30:06
DE	30	m	2008-07-08 09:50:17
RU	18	f	2009-06-24 17:52:41
US	24	m	2006-11-22 00:21:02
UA	22	m	2009-01-04 22:19:01
RU	23	m	2008-02-01 13:42:39
UA	22	m	2008-09-13 23:40:29
DE	34	m	2011-12-08 04:52:48
BR	19	f	2010-12-25 15:04:39
US	23	m	2009-05-07 22:19:15
DK	19	m	2007-12-06 17:59:44
CA	24	f	2005-10-02 08:59:03
SE	22	m	2007-10-18 22:30:33
US	42	m	2007-11-06 03:58:06
RU	22	m	2006-02-06 11:18:55
CA	20	f	2006-08-04 01:25:44
PL	26	m	2009-11-16 11:40:45
GR	25	f	2009-02-06 13:55:05
BR	19	m	2010-03-09 00:30:29
AU	28	m	2008-04-19 14:07:17
BY	28	m	2007-07-06 19:46:24
IT	27	m	2010-05-24 18:59:59
RU	22	m	2009-01-08 08:22:11
PY	27	m	2009-08-18 15:43:55
IT	26	m	2007-11-12 02:45:43
BR	15	m	2012-01-12 17:39:18
BR	16	m	2011-09-30 02:14:40
BE	19	m	2009-02-15 10:31:24
PR	19	m	2009-10-15 01:11:37
PL	23	m	2011-12-27 00:29:53
SE	39	m	2007-10-14 02:23:50
KZ	21	m	2010-01-04 22:29:26
US	15	f	2009-09-20 06:52:47
DE	24	m	2007-05-07 15:16:44
FI	21	m	2007-07-14 14:15:43
US	34	m	2010-02-11 00:04:36
UK	41	m	2008-12-07 13:05:45
RU	22	m	2009-05-20 21:52:26
US	22	m	2007-09-20 22:01:02
US	30	m	2008-12-19 22:45:50
UA	21	m	2010-02-09 19:55:32
BR	22	m	2006-08-30 17:29:35
HU	27	m	2008-02-06 23:52:30
BR	22	m	2008-02-16 01:52:00
NL	20	m	2010-05-23 20:42:16
NO	34	m	2005-10-01 11:15:19
FR	20	m	2011-02-20 02:41:39
BR	20	m	2010-01-27 18:23:35
RU	25	m	2011-05-04 19:23:51
PL	18	m	2011-07-25 20:28:32
ES	41	m	2006-03-28 01:35:13
US	31	m	2012-04-11 23:46:21
RU	26	m	2007-02-25 12:27:02
RU	24	m	2009-01-09 20:39:47
RU	20	m	2009-12-29 07:03:44
UA	22	f	2009-02-21 12:53:21
RU	19	m	2008-07-20 15:35:34
IL	23	f	2010-09-15 22:57:40
US	18	m	2011-12-08 03:16:54
FR	29	m	2010-06-21 17:01:01
EE	17	m	2009-01-28 18:47:45
BG	22	m	2012-04-13 09:35:09
UK	20	m	2009-07-12 21:34:35
MX	26	m	2009-05-06 23:12:44
BG	17	f	2007-08-23 19:40:18
NL	29	m	2005-03-01 15:10:28
ID	23	m	2011-12-19 03:21:25
IE	20	m	2012-02-29 04:14:46
UK	18	m	2010-06-10 16:58:09
DE	27	m	2006-11-05 18:36:52
US	16	m	2009-11-02 00:45:52
UK	49	m	2006-08-21 20:50:55
UK	26	m	2009-04-02 11:26:13
IT	30	m	2008-05-21 14:26:19
US	24	m	2005-03-18 07:22:26
PL	23	m	2009-03-29 23:15:31
UK	35	m	2012-03-22 04:28:05
RU	29	f	2008-01-01 16:42:21
ID	18	m	2011-06-28 22:27:05
PL	19	m	2007-10-27 09:02:21
RU	32	f	2005-10-27 14:44:56
BR	18	m	2011-04-29 03:01:36
UK	26	m	2007-05-20 18:39:12
IT	24	m	2006-04-02 22:57:33
BR	36	m	2006-08-15 01:09:12
CL	22	f	2011-01-23 18:34:31
NL	16	f	2008-02-22 20:25:54
BR	18	m	2007-09-09 08:54:09
CN	21	m	2008-03-07 05:45:39
AU	23	m	2009-04-07 12:09:19
US	57	m	2009-10-20 15:16:27
SE	32	m	2006-10-01 23:07:59
PL	26	m	2009-02-01 00:01:00
NO	38	m	2007-06-09 14:36:37
GR	35	m	2007-06-13 22:04:11
RU	21	m	2009-02-18 19:53:29
CH	31	f	2008-06-18 16:18:01
NL	23	m	2005-07-24 00:35:54
RU	17	f	2011-02-13 09:11:38
LV	29	m	2005-05-23 21:19:53
BG	22	m	2006-05-24 22:55:33
RU	30	m	2009-12-06 23:01:29
US	25	m	2006-10-17 21:42:20
RU	30	m	2006-11-24 11:06:14
RU	21	m	2008-06-10 17:58:27
PL	20	f	2009-02-08 17:29:46
US	24	m	2007-04-28 20:05:54
CR	32	m	2006-07-10 17:46:25
RU	18	m	2011-05-16 20:48:44
US	22	m	2006-04-03 21:00:17
PT	21	m	2009-03-24 15:31:11
CL	29	m	2008-08-06 03:53:55
UA	23	m	2007-09-29 10:00:51
FI	30	m	2005-08-23 01:53:23
IT	37	m	2006-10-18 10:32:12
RU	28	m	2012-05-20 09:42:39
RU	23	m	2005-09-03 22:12:29
BR	25	f	2008-04-26 01:27:21
RU	18	f	2010-05-22 19:48:34
CL	23	m	2009-12-09 18:20:35
ID	24	m	2010-08-26 21:08:37
NL	24	m	2008-04-27 22:24:37
UK	27	m	2005-06-16 06:55:20
RU	21	m	2007-03-02 21:35:47
US	21	m	2007-04-17 01:56:28
US	26	m	2008-05-21 18:34:18
US	33	m	2004-01-04 21:48:00
PL	23	m	2009-04-13 14:32:44
RU	29	m	2005-03-28 17:16:49
BR	25	m	2008-03-19 09:29:19
NL	52	m	2004-08-31 18:41:26
RU	19	f	2009-03-20 14:37:10
DE	19	m	2010-09-07 17:41:22
TR	23	f	2011-04-13 22:32:30
PL	24	m	2006-02-15 15:13:32
SE	23	m	2006-01-28 13:38:24
PL	23	m	2008-11-28 17:02:22
PL	20	m	2006-11-11 22:36:27
RU	17	f	2009-07-02 15:35:47
UK	33	m	2007-01-04 12:32:34
US	23	m	2006-12-02 00:01:46
DE	21	f	2009-07-10 14:11:09
PL	20	m	2009-06-20 13:47:02
UK	42	m	2006-02-08 20:18:13
PL	24	m	2008-04-06 14:27:50
RU	25	m	2010-06-30 18:15:08
RU	26	m	2008-03-31 14:40:18
BR	20	m	2011-05-22 01:08:06
BR	21	m	2008-07-31 07:31:00
IT	23	m	2008-03-25 15:25:41
BR	21	m	2010-04-22 20:49:40
BR	23	m	2007-08-14 07:18:43
BR	16	m	2007-10-14 23:39:41
BR	20	m	2009-09-28 02:57:55
NZ	21	m	2007-10-26 02:19:41
UK	21	m	2007-02-11 23:13:41
US	16	m	2009-06-23 03:42:43
NZ	18	f	2010-12-06 05:24:12
NO	41	m	2008-01-20 19:24:49
SE	30	m	2007-01-28 14:11:01
DE	17	m	2009-10-31 12:16:31
UA	17	m	2009-06-18 20:09:23
FR	31	m	2007-02-25 23:57:01
CL	18	m	2011-07-31 20:09:09
US	29	m	2009-02-09 08:38:57
RS	15	f	2011-11-23 15:53:10
DE	26	m	2007-02-11 23:02:19
FI	38	m	2007-01-19 21:08:29
CA	28	f	2007-02-09 03:19:49
NO	22	f	2007-03-06 13:52:57
PL	20	m	2010-04-20 15:46:41
BY	16	m	2012-05-07 15:14:28
US	23	m	2004-11-16 05:08:01
IR	21	m	2007-02-17 14:28:34
RU	97	m	2007-09-07 19:23:28
ES	32	m	2005-08-18 13:45:54
MX	18	m	2009-05-25 04:24:51
IR	20	m	2011-09-22 13:27:55
HR	33	m	2007-09-18 18:06:30
DE	18	m	2009-03-13 20:51:57
NO	23	m	2004-10-17 00:07:36
CZ	23	m	2009-01-24 14:42:52
ES	31	m	2007-05-16 23:21:04
US	27	m	2011-11-22 01:34:49
TR	23	m	2008-07-11 13:38:34
BR	28	m	2006-10-05 18:49:03
DE	47	m	2007-06-01 21:37:01
PE	25	m	2008-03-23 03:46:31
BR	21	m	2010-06-11 00:11:40
RU	20	m	2011-05-26 11:13:08
US	26	m	2008-06-20 06:26:43
PL	20	m	2010-01-11 20:05:41
RU	23	m	2007-06-27 22:06:24
CA	25	m	2007-05-31 19:10:01
RU	19	f	2012-03-04 22:36:01
DE	19	m	2010-12-08 22:22:10
PL	22	m	2008-05-27 12:03:18
FI	25	f	2005-11-05 14:00:34
UK	20	f	2006-11-08 14:42:13
ES	26	m	2007-05-15 19:25:42
DE	23	m	2008-05-05 16:37:41
US	38	m	2008-07-27 22:28:45
UK	0	m	2009-06-21 16:25:58
IT	23	m	2007-05-27 15:21:31
PL	19	m	2007-08-03 00:44:01
DE	46	m	2008-03-15 16:07:17
RU	27	f	2008-06-18 07:18:35
FI	21	m	2010-02-25 14:22:44
PL	28	m	2006-06-19 15:32:41
LT	20	m	2008-10-09 14:39:59
IT	22	m	2007-03-20 18:08:52
BR	21	m	2009-09-22 12:54:28
US	22	m	2010-02-10 09:26:21
US	30	m	2009-11-25 04:18:12
CZ	29	m	2006-07-17 23:08:22
PL	24	m	2009-11-18 21:02:00
DE	61	m	2005-10-29 01:43:54
FR	32	m	2007-07-03 13:16:10
SE	22	m	2012-01-02 09:57:58
BR	21	m	2010-11-17 10:32:25
FI	19	m	2008-11-12 23:13:45
PL	24	f	2010-05-16 19:09:35
CZ	26	m	2006-03-06 23:05:34
DE	19	m	2011-11-05 11:45:43
RU	30	m	2009-10-25 03:08:51
DE	21	m	2007-03-15 15:05:18
DE	22	m	2006-05-16 21:40:30
CA	24	m	2005-11-22 17:45:00
IL	26	m	2007-03-16 03:38:20
VE	25	m	2007-09-18 09:39:50
DE	22	m	2009-11-26 21:07:36
SE	21	m	2008-06-03 14:54:08
US	26	m	2005-04-05 19:22:25
DE	18	m	2008-05-31 12:30:24
FI	24	f	2006-07-07 09:35:50
US	23	m	2007-07-12 01:10:03
US	22	f	2008-12-05 06:44:24
FI	22	m	2006-09-12 15:20:39
PL	25	m	2007-11-27 23:14:54
NL	25	m	2006-06-28 11:00:11
DE	45	m	2005-06-11 01:49:32
PL	20	m	2009-02-09 19:28:15
FI	22	m	2006-12-13 21:17:17
BG	25	m	2005-10-01 21:13:16
RU	16	f	2012-04-29 10:13:38
FI	15	m	2010-08-21 19:45:41
PL	17	f	2010-12-18 20:35:59
CL	29	m	2007-07-03 07:42:12
US	25	m	2009-05-21 03:43:46
ES	24	m	2008-09-04 19:42:44
US	27	m	2012-04-10 08:50:25
SK	23	m	2007-02-07 21:36:12
BR	19	m	2011-01-22 22:45:45
IT	21	m	2010-07-03 16:12:03
FI	20	m	2007-12-03 20:35:34
BY	22	m	2010-09-01 22:37:44
JP	27	m	2009-01-04 06:29:35
PL	33	m	2008-12-14 14:23:39
DE	25	m	2008-09-26 23:34:48
AT	21	m	2011-05-13 14:59:11
DE	19	m	2009-01-20 12:25:10
VE	25	m	2006-06-28 21:45:22
PL	24	f	2007-09-11 12:52:19
DE	28	m	2006-12-19 10:38:18
UK	19	m	2007-04-15 17:24:35
PL	15	m	2012-05-03 21:39:38
TR	24	m	2008-05-02 12:04:37
UK	25	m	2008-10-02 00:45:20
BR	19	m	2008-04-26 02:58:15
RO	16	m	2011-07-21 21:48:26
PL	20	m	2009-01-17 11:33:50
DE	26	m	2011-01-30 16:48:10
UK	25	m	2005-10-19 01:34:49
BR	20	m	2010-08-28 02:09:15
BR	18	m	2009-12-28 03:27:15
SE	24	m	2007-02-11 14:42:16
LT	23	m	2007-05-01 20:06:08
AU	20	m	2011-01-08 15:06:19
RU	31	m	2007-09-27 06:51:02
PL	21	m	2007-07-06 23:45:09
UA	21	m	2011-12-21 17:03:44
ES	28	m	2008-02-12 19:21:14
US	20	m	2009-07-23 17:11:02
NZ	29	m	2011-06-21 04:56:50
PL	16	f	2011-10-30 11:54:13
HR	25	m	2006-12-07 01:19:38
ES	25	f	2009-09-17 11:57:19
NO	23	m	2005-03-28 16:06:53
UK	22	m	2006-01-14 17:13:08
CZ	18	m	2011-05-15 12:29:03
UA	21	m	2009-12-08 18:14:56
FI	26	m	2007-10-29 19:56:56
IT	29	m	2007-10-04 01:10:42
MX	17	m	2011-06-14 04:50:08
UK	20	m	2012-01-11 01:37:21
MX	25	m	2011-01-18 20:49:52
NL	20	m	2007-04-26 14:53:32
PL	20	m	2009-05-23 22:01:19
RU	20	m	2012-03-08 13:43:48
RU	19	m	2012-01-23 10:35:34
UK	19	m	2010-02-24 22:06:46
DK	35	m	2005-04-27 22:28:29
US	19	m	2010-08-01 01:11:19
US	25	m	2006-09-24 23:17:35
US	25	m	2010-04-18 20:00:07
UK	26	m	2005-01-03 13:59:33
MX	22	f	2007-10-22 03:54:49
MK	17	m	2009-05-23 13:02:21
IT	24	f	2007-10-30 20:11:16
RO	22	m	2009-02-04 13:36:09
CA	29	m	2007-12-27 15:13:11
RU	29	m	2011-10-09 11:08:37
AT	24	m	2007-03-18 18:16:09
US	22	m	2005-08-10 20:33:15
US	20	m	2008-04-18 18:00:18
US	22	m	2007-05-05 23:51:51
RU	18	m	2010-03-03 18:16:31
UA	29	m	2009-03-11 07:26:42
NL	15	f	2012-04-09 13:07:54
FI	23	m	2007-05-17 21:46:26
RU	21	f	2010-01-14 12:57:54
PL	15	f	2011-03-15 15:36:44
ME	23	m	2009-06-10 23:57:18
ES	27	m	2007-11-15 23:42:41
RU	24	m	2009-09-23 20:34:24
PL	20	f	2010-05-11 23:44:11
DE	19	m	2011-04-14 22:15:09
LV	17	m	2010-12-16 23:23:46
UK	23	m	2008-08-04 02:45:30
NL	17	m	2010-10-20 21:24:12
UA	22	f	2008-08-07 12:51:29
US	24	m	2012-05-07 21:56:25
UA	21	f	2012-01-03 16:29:40
BR	36	m	2007-04-20 21:41:43
US	21	m	2004-01-24 22:35:39
RU	20	f	2009-08-17 02:20:47
PE	23	f	2009-03-08 05:05:24
AT	24	m	2007-11-15 10:49:27
RU	24	m	2009-12-13 10:39:06
RU	25	m	2009-05-05 21:05:22
US	18	m	2010-04-05 03:58:46
FI	23	m	2006-02-12 14:02:16
UK	22	m	2005-12-02 20:01:31
PL	20	f	2010-08-28 14:27:17
DK	37	m	2012-04-22 02:26:13
RO	20	m	2010-03-24 19:19:23
RU	21	f	2010-10-18 21:54:23
FR	23	m	2007-09-13 22:57:38
PL	34	m	2008-02-24 12:19:37
US	22	m	2012-02-04 16:59:58
DE	23	m	2006-04-07 15:49:24
AU	24	m	2006-06-18 07:07:01
BR	19	f	2010-05-31 22:42:43
AT	37	m	2008-08-09 21:53:15
BY	23	m	2012-01-15 22:31:19
UK	17	f	2010-05-19 23:59:07
IT	35	m	2005-09-16 00:49:02
NL	42	m	2006-10-15 22:12:32
BR	23	m	2009-01-24 01:42:53
RU	33	m	2008-07-21 20:51:00
FR	20	m	2011-07-19 21:04:28
NL	23	m	2008-04-16 07:38:08
ID	17	m	2012-03-11 11:23:57
FR	22	m	2011-09-06 03:44:27
US	27	m	2007-07-25 02:05:09
MX	24	m	2006-06-07 06:43:02
NL	25	m	2007-10-06 10:00:03
RU	21	m	2009-07-09 08:24:31
US	19	m	2009-11-24 03:43:14
FI	23	m	2005-11-27 13:50:43
US	25	m	2007-05-14 04:11:12
RU	22	m	2008-04-01 11:23:10
AU	20	m	2008-04-04 08:34:39
UA	20	m	2008-01-10 13:38:02
RU	17	f	2011-09-14 19:49:01
US	28	m	2009-11-17 15:02:33
BE	21	m	2007-11-28 17:22:50
US	26	f	2008-05-17 03:46:24
PL	28	m	2005-11-11 15:36:30
BE	38	m	2006-12-14 14:09:14
BR	18	m	2008-11-09 20:49:53
SE	20	f	2006-12-21 22:34:42
NL	30	m	2007-01-22 23:41:40
UA	20	m	2011-10-09 16:53:06
DE	28	m	2007-04-13 22:41:34
UK	21	m	2007-07-11 01:24:36
SE	23	f	2010-08-08 14:02:20
DE	19	f	2009-05-02 16:23:27
NZ	18	m	2010-01-11 10:20:20
UK	24	m	2007-06-08 15:55:03
PL	20	m	2010-11-08 19:58:49
CA	20	f	2011-05-26 01:24:33
NL	17	f	2010-03-25 14:53:01
UK	36	m	2010-01-24 19:05:06
BR	25	m	2006-06-25 19:15:58
RU	20	m	2012-04-28 17:28:45
PL	35	m	2005-09-20 16:59:52
UK	18	m	2010-06-19 01:24:19
DK	21	m	2009-02-18 17:29:47
SE	22	m	2007-09-10 21:52:55
NO	21	m	2008-02-27 23:34:08
UA	25	m	2009-01-01 13:16:08
PL	21	m	2008-05-08 21:13:23
NL	21	m	2010-09-06 14:50:47
NO	26	m	2006-02-05 16:09:41
PL	26	m	2007-11-01 15:09:01
UK	37	m	2006-07-05 00:05:08
UK	25	m	2006-07-29 00:08:58
AU	23	m	2006-06-25 13:24:29
NL	22	m	2008-02-25 21:38:59
UK	29	m	2008-05-31 16:30:53
CZ	27	m	2007-11-05 11:16:57
PL	22	f	2008-01-28 15:52:27
DK	23	f	2005-09-16 20:35:25
US	32	m	2006-03-30 07:32:28
FI	31	m	2009-04-16 02:07:19
US	20	m	2010-07-28 10:41:29
FI	21	m	2007-08-15 17:30:38
EE	25	m	2008-02-17 14:20:38
RU	17	m	2011-08-24 18:49:05
PL	20	m	2008-05-26 11:18:01
PL	32	f	2010-07-18 20:56:09
CA	17	m	2012-05-07 06:15:36
NO	24	f	2009-08-28 20:25:35
US	19	m	2009-03-19 05:35:04
SE	42	m	2006-06-14 09:36:10
NO	22	m	2007-01-10 22:21:46
US	19	m	2011-03-29 06:55:37
US	21	m	2006-05-14 20:55:42
US	30	m	2010-07-16 06:56:44
SI	19	m	2007-07-09 11:06:36
ES	35	m	2005-08-11 09:32:55
UK	31	m	2007-01-14 20:25:42
US	21	f	2010-10-08 09:14:09
US	20	m	2009-11-20 03:01:33
AQ	27	m	2008-07-28 18:19:10
BR	22	f	2009-10-26 23:49:43
IT	26	m	2005-11-13 12:01:31
BR	21	m	2007-08-29 20:55:10
US	23	m	2006-11-13 07:48:47
CZ	30	m	2006-03-14 18:44:15
BR	18	m	2009-04-06 02:09:47
BR	21	m	2008-04-24 19:45:32
BR	21	f	2010-02-10 20:24:09
MK	25	f	2008-08-25 22:48:29
NL	34	m	2012-02-22 22:37:07
UK	22	f	2006-11-26 20:32:31
UK	19	f	2009-05-27 23:28:47
BE	23	m	2009-12-21 01:13:25
BR	18	f	2010-01-07 05:29:19
BR	23	f	2008-03-15 05:07:16
CL	30	m	2006-03-21 17:47:37
UK	18	m	2009-08-07 03:04:37
BR	28	m	2008-11-27 01:21:35
AU	23	m	2008-07-05 08:37:58
SE	44	m	2006-08-16 22:28:08
UK	39	m	2007-07-06 22:17:19
US	24	m	2006-07-01 00:02:27
FI	35	m	2005-10-13 15:56:10
RU	21	m	2009-07-02 13:41:34
TR	24	m	2006-09-24 23:41:58
LV	24	m	2012-05-06 19:19:44
RU	18	m	2008-01-09 11:38:35
UK	25	f	2004-02-22 18:14:11
DE	23	m	2009-09-27 11:49:03
TR	30	m	2005-12-06 01:54:23
CL	20	m	2011-07-24 04:49:34
HR	26	f	2010-07-22 16:16:28
CA	54	f	2008-12-04 19:43:04
PL	19	f	2009-07-30 13:48:08
BR	19	m	2012-04-01 17:30:35
BR	24	m	2012-04-11 18:21:22
PT	24	m	2008-07-29 20:46:21
AU	23	m	2006-12-03 06:27:13
NL	34	m	2004-10-29 18:20:11
UK	19	m	2011-02-07 20:53:39
UK	37	m	2006-05-18 14:43:45
IS	17	f	2009-08-31 16:09:14
RU	21	m	2009-10-15 16:16:32
US	39	m	2006-02-23 20:48:00
AU	21	m	2008-08-29 14:27:51
IT	23	f	2011-12-02 21:43:47
DE	15	f	2011-02-19 22:26:59
BR	24	m	2009-01-16 02:42:41
UK	21	m	2010-07-13 22:01:07
DE	21	m	2010-01-22 22:34:47
IR	19	m	2012-01-14 14:40:50
UK	17	m	2011-09-06 00:23:43
UK	48	m	2010-04-30 12:33:16
CZ	23	m	2008-01-26 21:12:23
DE	23	m	2007-04-18 07:41:44
UK	28	m	2008-09-30 18:38:33
CA	26	m	2007-01-26 06:29:55
US	24	m	2007-04-26 23:54:53
RU	19	m	2010-07-10 20:22:38
IT	24	m	2010-01-17 22:56:15
RU	21	m	2011-06-19 16:13:43
RU	21	m	2009-06-05 12:24:49
DK	25	m	2009-01-06 19:04:12
UK	46	m	2005-04-08 18:21:56
NL	36	m	2005-10-13 17:33:37
NL	29	m	2009-03-19 23:33:23
BE	20	m	2010-01-08 20:38:35
BR	20	m	2012-03-21 20:12:48
BR	19	m	2011-07-07 18:09:49
UK	21	m	2007-12-21 23:38:06
DE	19	m	2011-03-09 17:31:31
US	4	m	2006-06-22 04:18:25
FI	22	m	2011-10-27 21:53:47
FI	32	m	2005-11-09 11:27:55
FI	19	m	2009-08-18 14:34:47
UK	21	m	2011-01-26 19:12:47
US	24	m	2005-10-26 02:13:55
BR	23	m	2011-10-26 07:45:21
US	26	m	2005-09-14 18:05:56
SE	20	m	2008-01-25 16:59:01
US	26	f	2006-07-12 05:09:23
NL	23	m	2010-01-13 21:20:48
SE	23	m	2005-09-11 22:35:30
ES	37	m	2008-08-28 20:07:19
CO	25	m	2010-02-20 16:07:17
BR	19	m	2012-04-30 02:27:14
PT	18	m	2008-12-25 17:24:20
NL	19	m	2009-10-28 11:05:49
NL	23	m	2008-05-26 10:12:31
CL	23	m	2006-05-23 03:07:35
NL	33	m	2008-11-02 14:44:15
VE	48	m	2006-12-27 22:22:39
US	17	m	2011-02-05 21:19:25
CA	16	m	2010-08-19 21:56:37
FI	21	m	2005-09-19 14:32:46
CZ	24	m	2009-10-18 21:35:16
ES	28	m	2010-06-14 01:02:49
BR	27	f	2007-01-11 15:27:08
RU	22	m	2010-02-20 07:41:46
DE	54	m	2009-03-27 19:33:44
CR	19	m	2009-07-02 04:25:36
MX	28	m	2008-08-03 08:33:09
FI	24	m	2007-03-18 10:31:41
DE	22	m	2008-04-11 14:36:24
BR	15	f	2010-10-06 21:42:46
DE	28	f	2006-11-23 20:48:16
BY	19	f	2012-07-19 22:07:27
RO	43	m	2007-11-11 20:28:52
BR	23	f	2008-10-05 18:03:28
BR	34	f	2007-01-18 16:44:50
BR	27	m	2005-09-16 01:51:35
FI	22	m	2012-04-21 19:57:23
RU	31	m	2004-03-18 02:23:46
US	22	m	2009-08-02 18:53:19
BR	21	m	2008-04-08 04:14:08
BR	19	m	2008-07-21 18:47:09
NL	27	m	2007-05-08 16:35:40
DE	18	m	2008-08-12 16:45:21
BY	32	m	2009-01-10 23:22:21
PL	22	m	2009-12-12 17:34:08
RU	20	m	2009-01-03 00:27:23
CA	18	m	2007-11-03 19:22:57
CA	25	m	2007-06-25 05:29:07
DE	20	m	2011-10-29 19:02:24
PL	19	f	2012-04-26 19:24:59
PL	24	f	2008-08-05 12:14:55
RU	23	m	2008-11-20 19:35:56
US	27	m	2007-03-03 19:17:41
BR	15	m	2009-10-21 23:16:18
NO	21	m	2007-11-17 01:43:57
RU	23	m	2010-06-20 16:33:37
UK	25	m	2006-11-23 18:26:28
PL	24	m	2008-09-08 13:26:56
BR	22	m	2009-07-26 00:42:39
FR	26	m	2010-09-06 22:07:15
RU	17	m	2010-10-16 14:21:11
US	23	m	2006-04-18 23:26:52
US	24	m	2008-12-24 04:07:27
RU	23	f	2009-10-09 19:51:21
DE	18	m	2010-04-08 12:02:36
PL	19	f	2009-02-17 18:09:15
PL	16	m	2011-01-28 22:24:59
PL	18	m	2009-07-11 21:05:25
PL	27	m	2005-04-06 20:43:20
BR	24	m	2009-11-28 22:44:22
US	28	m	2005-03-06 07:52:29
DE	22	m	2007-06-30 19:55:20
DE	32	m	2007-07-17 11:03:00
RU	24	f	2007-03-01 16:56:27
US	39	m	2005-03-29 00:34:00
BE	27	f	2006-05-06 20:53:21
DE	25	m	2006-05-30 14:10:08
PL	20	m	2009-12-22 21:53:02
FI	19	m	2009-11-11 20:10:33
CL	20	f	2011-07-07 06:00:55
UK	24	m	2011-01-04 00:20:56
DE	24	m	2005-11-11 20:32:58
RU	22	m	2007-06-27 22:58:43
ES	25	m	2007-03-03 16:35:39
EE	21	m	2009-12-24 12:37:44
HU	29	m	2008-03-25 22:54:20
UK	16	f	2008-08-30 00:41:27
US	23	m	2005-10-30 22:19:06
PL	21	m	2008-01-12 23:52:16
MX	35	m	2009-05-04 08:58:47
UK	28	m	2007-04-15 03:55:57
IT	19	m	2009-09-08 22:25:25
CL	22	f	2007-08-05 08:16:33
FR	18	m	2011-06-03 21:40:14
PL	24	m	2006-05-27 18:16:08
AU	27	f	2006-03-12 12:25:37
FI	36	m	2007-08-11 18:21:26
EE	20	m	2009-02-22 15:48:43
UA	22	m	2008-12-07 21:40:06
RU	19	m	2010-08-19 16:28:27
PL	21	f	2011-04-10 00:48:43
JP	18	f	2010-02-16 16:12:01
BY	19	f	2011-09-01 18:20:32
US	19	f	2010-01-24 02:14:04
UA	17	f	2011-11-25 22:41:31
PL	19	f	2010-11-14 20:54:38
BY	23	m	2008-02-10 00:48:44
BR	26	m	2007-11-16 17:53:37
US	19	f	2009-02-10 03:37:17
RU	23	m	2005-06-29 21:50:37
BR	22	m	2007-05-01 08:40:36
PL	21	m	2010-12-18 21:52:18
PL	19	f	2009-07-24 20:16:12
US	22	m	2005-10-18 02:36:04
US	29	f	2007-04-15 00:19:19
CA	18	m	2011-09-01 01:54:53
NL	32	m	2006-02-17 23:45:05
AU	32	m	2009-03-01 14:01:02
PL	21	f	2010-04-05 20:58:57
RU	16	f	2011-02-06 13:01:58
US	22	m	2008-04-19 04:40:20
UK	29	m	2007-10-14 01:31:40
BR	19	f	2011-06-25 23:55:35
US	30	m	2009-05-29 01:43:39
SK	23	m	2007-04-30 16:53:07
US	21	f	2006-05-28 06:09:32
